Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
18:17:22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:17:52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:18:22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:18:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:19:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:19:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:20:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:20:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:21:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:21:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:22:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:22:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:23:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:23:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:24:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:24:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:25:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:25:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:26:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:26:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:27:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:27:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:28:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:28:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:29:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:29:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:30:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:30:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:31:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:31:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:32:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:32:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:33:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:33:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:34:23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:34:53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:34:53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:35:23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:35:53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:36:23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:36:53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:37:23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:37:53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:38:23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18:38:26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:38:36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:38:39,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:38:55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:38:58,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:39:01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:39:04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:39:14,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:39:17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:39:37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:39:57,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:40:40,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:40:43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:40:46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:40:49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:40:52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:41:12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:41:15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:42:05,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:42:08,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:42:18,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18:42:33,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18:42:43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:42:47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:42:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
