Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
19:45:22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:45:52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:46:22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:46:52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:47:22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:47:52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:48:22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:48:52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:49:22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:49:52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:50:22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:50:52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:51:22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:51:52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:52:22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:52:52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:52:52,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:53:22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:53:52,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:54:22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:54:52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:55:22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:55:52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19:55:54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
