Sin,Cos,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
0.9659258262890683,-0.25881904510252063,68.6,39.7,69.2,39.7,67.9,40.0,67.9,39.7,70.8,40.0,71.5,39.7,68.2,39.3,66.9,40.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9528979128697876,-0.30329122580187284,68.2,39.7,69.5,39.7,67.3,40.0,67.9,39.7,70.8,40.0,71.8,39.7,68.6,39.7,66.9,40.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9456146540430764,-0.325288988530188,68.6,39.7,69.5,39.7,67.6,40.0,68.9,39.7,70.8,40.0,71.8,39.7,69.2,39.7,67.3,40.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.936746707931628,-0.35000800730734344,68.9,39.7,69.5,40.0,67.9,39.7,69.2,39.7,71.2,40.0,72.1,39.7,69.2,39.7,67.6,40.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9295290836909914,-0.36874880687615247,69.2,39.7,70.2,39.7,68.2,40.0,69.2,39.7,72.1,40.0,72.5,39.7,69.9,39.7,67.9,40.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9266530876744778,-0.3759176174421152,69.2,39.7,70.8,40.0,68.9,40.0,69.9,39.7,72.1,40.0,72.8,39.7,69.9,39.7,68.9,40.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9164622072351635,-0.40012126000707865,69.5,39.7,70.8,40.0,68.9,40.0,69.9,39.7,72.1,40.0,72.8,39.7,69.9,39.7,68.9,40.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9056392699777124,-0.42404895079959365,69.5,39.7,70.8,40.0,69.5,40.0,70.5,39.7,72.5,40.0,72.8,39.7,69.9,40.0,68.9,40.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8969410574874618,-0.44215013218733035,69.9,40.0,71.2,40.0,69.9,40.0,70.8,40.0,72.8,40.4,73.4,39.7,70.2,40.0,68.9,40.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8850212025579682,-0.4655507179919797,69.9,39.7,71.5,40.0,70.5,40.0,71.2,39.7,73.1,40.0,73.4,40.0,70.5,40.0,70.2,40.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.865613151761599,-0.5007133626111359,70.2,40.0,71.8,40.0,70.5,40.0,71.2,40.0,73.8,40.4,73.8,40.0,70.5,40.0,70.2,40.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8625025508806704,-0.5060527143730549,70.2,40.0,71.8,40.0,70.5,40.0,71.2,40.0,73.8,40.4,73.8,40.0,70.5,40.0,70.2,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8489165337414494,-0.528526932842975,70.5,40.0,72.5,40.0,71.2,40.4,71.8,39.7,74.1,40.0,73.8,40.4,70.5,40.4,70.5,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8389733356726846,-0.5441725296541978,70.5,40.0,72.5,40.0,71.5,40.4,72.1,40.0,74.4,40.0,73.8,40.4,70.5,40.4,70.8,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8261393053215432,-0.5634659246155335,70.5,40.0,72.5,40.0,71.5,40.4,72.1,40.0,74.7,40.4,73.8,40.4,70.5,40.8,70.8,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8155523550016476,-0.5786832952930874,70.5,40.0,72.8,40.4,72.1,40.4,72.8,40.0,74.7,40.4,73.8,40.4,70.5,40.8,71.8,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7878670103135109,-0.6158454140932204,70.8,40.0,72.8,40.4,72.1,40.4,72.8,40.4,75.4,40.4,73.8,40.8,70.5,40.8,71.8,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7830866320056848,-0.621912635965851,70.8,40.0,72.8,40.4,72.1,40.4,72.8,40.4,75.4,40.4,73.8,40.8,70.5,40.8,71.8,40.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.775340965783998,-0.6315428621852497,70.8,40.0,72.8,40.4,72.1,40.4,72.8,40.4,75.4,40.4,73.8,40.8,70.5,40.8,71.8,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.758489720130148,-0.6516850040141245,70.8,40.4,73.1,40.6,72.1,40.4,72.8,40.0,75.7,40.8,73.8,40.8,70.5,41.4,72.5,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7327615951894972,-0.680485447761628,70.8,40.4,73.1,40.8,72.5,40.4,72.8,40.4,75.7,40.8,73.8,40.8,70.2,41.4,72.5,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7274835722228918,-0.686125099486836,70.8,40.8,73.1,41.0,72.5,40.8,72.8,40.4,76.0,40.8,73.8,41.0,70.2,41.4,72.5,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7221621452598623,-0.6917238147943683,70.8,40.8,73.1,41.0,72.5,40.8,72.8,40.4,76.0,40.8,73.8,41.0,70.2,41.4,72.5,40.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.716797631793759,-0.6972812596469653,70.8,40.8,73.1,41.0,72.5,40.8,72.8,40.4,76.0,40.8,73.8,41.0,70.2,41.4,72.5,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6926900713569608,-0.7212353742319413,70.8,40.8,73.1,41.0,72.8,40.8,73.1,40.4,76.0,40.8,73.8,41.0,69.9,41.8,72.8,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6780668198848965,-0.7350002637898733,70.8,40.8,73.1,41.0,72.8,40.8,73.1,40.4,76.0,40.8,73.4,41.4,69.9,41.8,72.8,40.8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6757926670601229,-0.7370917657576741,70.8,40.8,73.1,41.0,72.8,40.8,73.1,40.4,76.0,40.8,73.4,41.4,69.9,41.8,72.8,40.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6723693485879658,-0.7402158192577314,70.8,40.8,73.1,41.0,72.8,40.8,73.1,40.8,76.0,40.8,73.4,41.4,69.5,41.8,72.8,40.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.660854401200136,-0.750514130722673,70.8,40.8,73.1,41.0,72.8,40.8,73.1,40.8,76.0,40.8,73.4,41.4,69.5,41.8,72.8,40.8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
