Sensor Time,Motor Time,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
17:53:57,17:54:43,52.0,70.5,53.3,70.5,52.7,70.9,52.8,70.5,54.0,70.7,54.2,70.3,52.9,70.3,52.7,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:54:12,17:54:43,52.1,70.5,53.7,70.3,52.7,70.5,52.8,70.5,54.1,70.5,54.2,70.3,53.0,70.3,52.8,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:54:24,17:54:43,52.1,70.7,53.6,70.3,52.7,70.7,52.8,70.5,54.0,70.5,54.2,70.3,53.0,70.2,52.8,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:54:41,17:54:43,52.0,70.7,53.6,70.3,52.8,70.7,52.8,70.5,54.1,70.7,54.2,70.3,53.0,70.3,52.9,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:11,17:54:43,51.9,70.9,53.6,70.3,52.7,70.7,52.7,70.5,54.1,70.7,54.2,70.3,53.1,70.3,52.9,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:11,17:54:43,51.9,70.9,53.6,70.3,52.7,70.7,52.7,70.5,54.1,70.7,54.2,70.3,53.1,70.3,52.9,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:11,17:54:43,51.9,70.9,53.6,70.3,52.7,70.7,52.7,70.5,54.1,70.7,54.2,70.3,53.1,70.3,52.9,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:11,17:54:43,51.9,70.9,53.6,70.3,52.7,70.7,52.7,70.5,54.1,70.7,54.2,70.3,53.1,70.3,52.9,71.1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:11,17:54:48,51.9,70.9,53.6,70.3,52.7,70.7,52.7,70.5,54.1,70.7,54.2,70.3,53.1,70.3,52.9,71.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:11,17:55:38,51.9,70.9,53.6,70.3,52.7,70.7,52.7,70.5,54.1,70.7,54.2,70.3,53.1,70.3,52.9,71.1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:33,17:55:38,51.5,71.4,53.9,70.3,52.7,70.5,52.8,70.5,54.3,70.7,54.2,70.3,53.1,70.3,53.0,71.1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:01,17:55:38,51.5,71.4,54.0,70.3,52.9,70.7,53.0,70.5,54.3,70.7,54.1,70.5,53.2,70.3,53.0,71.1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:01,17:55:43,51.5,71.4,54.0,70.3,52.9,70.7,53.0,70.5,54.3,70.7,54.1,70.5,53.2,70.3,53.0,71.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:01,17:56:23,51.5,71.4,54.0,70.3,52.9,70.7,53.0,70.5,54.3,70.7,54.1,70.5,53.2,70.3,53.0,71.1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:18,17:56:23,51.4,71.6,54.3,70.5,52.9,70.7,53.1,70.5,54.4,70.7,54.1,70.5,53.2,70.5,53.2,71.1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:45,17:56:23,51.3,71.8,54.4,70.5,53.1,70.7,53.4,70.5,54.4,70.7,54.1,70.5,53.2,70.5,53.2,71.1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
