Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
19:16:19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:16:49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19:16:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:16:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:17:04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:17:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:17:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:18:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:18:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:19:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:19:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:20:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:20:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:21:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:21:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:22:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:22:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:23:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:23:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:24:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:24:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:25:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:25:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:26:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:26:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:27:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:27:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:28:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:28:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:29:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:29:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:30:09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:30:39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:31:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:31:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:32:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:32:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:33:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:33:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:34:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:34:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:35:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:35:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:36:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:36:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:37:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:37:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:38:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:38:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:39:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:39:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:40:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:40:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:41:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:41:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:42:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:42:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:43:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:43:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:44:10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:44:40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:45:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:45:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:45:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:46:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:46:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:47:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:47:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:48:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:48:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:49:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:49:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:50:10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19:50:15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:50:45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19:50:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:51:11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19:51:16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:51:46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:52:26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:53:06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:53:21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19:53:26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:53:56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19:54:06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:55:36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:57:06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19:59:06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:59:36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:00:06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20:00:11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:00:41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20:00:46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:01:16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20:01:21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:02:51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:04:21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20:04:26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:04:56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20:05:01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:06:31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:06:36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:07:06,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20:07:11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:08:11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20:08:16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:08:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
