Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
10:08:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:08:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:08:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:08:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:08:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:08:31,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10:08:36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:08:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:09:06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10:09:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:09:41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10:09:46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:10:01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:10:16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:10:21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:10:26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10:10:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:11:01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10:11:06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:11:16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:11:26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10:11:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:12:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:13:31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10:13:36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:13:46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10:13:51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10:14:11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10:14:31,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10:14:51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10:15:01,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10:15:06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10:15:16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:15:46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10:15:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:16:21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:16:52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10:16:57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:17:02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
