Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
13:27:24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:54,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13:29:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:30:14,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:30:34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:30:39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:30:44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:30:49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:59,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:31:04,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:31:34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:32:04,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:32:09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:32:59,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:33:09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:33:14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:33:19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:33:24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:33:44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:33:49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:34:39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:34:44,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:34:54,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13:35:14,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:35:24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:35:29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:35:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
