Time,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature
13:00:16,53.9,72.1,54.5,72.3,54.5,72,54.6,72,55.5,72.1,54.6,72.3,53.4,72.7,54.6,72.1
13:00:30,53.8,72.1,54.5,72.3,54.5,72,54.6,72,55.5,72.1,54.5,72.5,53.4,72.7,54.6,72.1
13:00:55,53.9,72.1,54.5,72.3,54.5,72.1,54.6,72,55.5,72.1,54.5,72.5,53.2,72.9,54.6,72.1
13:01:15,53.8,72.3,54.4,72.5,54.5,72.1,54.5,72.1,55.4,72.1,54.5,72.5,53.2,72.9,54.6,72.1
13:01:32,53.8,72.3,54.4,72.5,54.4,72.1,54.5,72.1,55.5,72.3,54.4,72.7,53.1,72.9,54.6,72.1
13:01:52,53.8,72.3,54.4,72.5,54.4,72.3,54.5,72.1,55.4,72.3,54.4,72.7,53,73,54.6,72.3
13:02:14,53.7,72.5,54.3,72.5,54.3,72.3,54.4,72.3,55.4,72.3,54.4,72.9,53,73,54.6,72.3
13:02:34,53.6,72.5,54.2,72.7,54.3,72.3,54.4,72.3,55.4,72.5,54.2,72.9,52.9,73,54.5,72.3
13:02:57,53.7,72.5,54.2,72.7,54.3,72.3,54.3,72.3,55.3,72.5,54.2,72.9,52.8,73.2,54.5,72.3
13:03:16,53.6,72.5,54.1,72.7,54.2,72.3,54.3,72.3,55.2,72.5,54.2,73,52.8,73.2,54.5,72.3
13:03:36,53.6,72.5,54.1,72.7,54.2,72.5,54.2,72.5,55.2,72.5,54.1,73,52.6,73.4,54.5,72.3
13:04:04,53.6,72.5,54,72.9,54.2,72.5,54.2,72.3,55.2,72.5,54.1,73,52.6,73.4,54.4,72.5
13:04:18,53.5,72.5,53.9,72.9,54.1,72.5,54.1,72.5,55.2,72.5,54.1,73.2,52.5,73.4,54.4,72.5
13:04:36,53.5,72.5,53.8,72.9,54,72.7,54,72.5,55.2,72.5,54,73.2,52.4,73.4,54.3,72.5
13:05:03,-1,52.2,53.8,73,54,72.5,54,72.5,55.1,72.7,53.9,73.2,52.4,73.4,54.3,72.5
13:05:23,53.4,72.5,53.7,73,53.8,72.7,53.9,72.5,55.1,72.5,53.8,73.2,52.3,73.4,54.2,72.5
13:05:50,53.3,72.5,53.7,73,53.8,72.7,53.8,72.5,55.1,72.7,53.8,73.2,-1,52.7,54.2,72.7
13:06:13,53.3,72.7,53.6,73,53.8,72.7,53.8,72.7,55,72.7,53.7,73.2,52.1,73.6,54.2,72.7
13:06:27,53.3,72.5,53.5,73.2,53.6,72.7,53.8,72.7,54.9,72.7,-1,52.7,52.1,73.6,54.1,72.7
13:06:57,53.3,72.7,53.5,73,53.6,72.9,-1,11.7,54.9,72.7,53.6,73.4,52,73.8,54,72.7
13:07:15,53.2,72.7,53.4,73.2,53.6,72.7,53.7,72.7,54.8,72.7,53.6,73.4,52,73.8,54,72.7
13:07:34,53.2,72.7,53.3,73.2,53.5,72.9,53.6,72.7,54.8,72.9,53.5,73.4,51.9,73.8,54,72.7
13:07:52,53.1,72.7,53.3,73.2,53.4,72.9,53.6,72.7,54.8,72.9,53.5,73.4,-1,11.1,54,72.9
13:08:06,53.1,72.7,53.3,73.2,53.4,72.9,53.5,72.7,54.7,72.9,53.4,73.6,51.8,73.8,54,72.9
13:08:29,53.1,72.7,53.2,73.4,53.4,72.9,53.5,72.7,54.7,72.9,53.4,73.6,51.7,73.8,53.9,72.7
13:08:41,53,72.7,53.1,73.4,53.3,72.9,53.5,72.7,54.6,72.9,-1,52.7,51.7,73.8,53.8,72.9
13:08:56,53,72.7,53.1,73.4,53.3,73,53.4,72.9,54.6,72.9,53.4,73.6,51.7,73.8,53.8,72.9
13:09:10,53,72.7,-1,11.3,53.2,73,53.4,72.9,54.5,72.9,53.3,73.6,51.6,73.9,53.8,72.9
13:09:25,52.9,72.7,53,73.4,53.2,73,53.3,72.9,54.5,73,53.3,73.6,51.5,73.9,53.8,72.9
13:09:48,52.9,72.7,52.9,73.4,53.2,73,53.2,72.9,54.4,73,53.3,73.8,51.5,73.9,53.7,72.9
13:10:07,52.9,72.9,52.9,73.4,53.1,73,53.2,72.9,54.4,73,53.2,73.8,51.4,73.9,53.6,72.9
13:10:35,52.9,72.7,-1,11.3,53,73,53.2,72.9,54.3,73,53.2,73.6,51.5,73.9,53.6,72.9
13:10:49,52.8,72.9,52.8,73.6,53,73,53.1,73,54.3,73,53.2,73.8,51.4,73.9,53.6,72.9
13:11:09,52.8,72.9,52.7,73.6,52.9,73.2,53.1,72.9,54.3,73,53.1,73.8,51.4,73.9,53.6,72.9
13:11:39,52.8,72.9,52.7,73.6,52.9,73,53,73,54.2,73,53.1,73.8,51.3,73.9,53.5,72.9
13:11:54,52.8,72.9,52.6,73.6,52.8,73.2,53,73,54.1,73,53.1,73.8,51.2,74.1,53.5,72.9
13:12:16,52.7,72.9,52.6,73.6,52.8,73.2,-1,11.5,54.1,73,53.1,73.9,51.2,73.9,53.5,72.9
13:12:34,52.8,72.9,52.5,73.6,52.8,73.2,52.9,73,54.1,73.2,53,73.9,51.1,74.1,53.4,73
13:12:46,52.7,72.9,52.5,73.6,52.7,73.2,52.8,73,54,73.2,53,73.9,51.1,74.1,53.4,73
13:13:06,52.7,72.9,52.5,73.6,52.7,73.2,52.8,73,54,73.2,53,73.8,51,74.1,53.3,73
13:13:36,52.6,72.9,52.4,73.8,52.7,73.2,52.8,73,53.9,73.2,52.9,73.9,51,74.1,53.3,73
13:13:53,52.6,72.9,52.4,73.6,-1,52.5,52.7,73.2,53.9,73.2,52.9,73.9,50.9,74.1,53.2,73
13:14:13,52.6,72.9,52.3,73.8,52.5,73.2,52.7,73.2,53.9,73.2,52.9,73.9,50.9,74.1,53.2,73
13:14:40,52.6,72.9,52.3,73.8,52.5,73.2,52.6,73.2,53.8,73.2,52.8,73.9,50.9,74.1,53.1,73
13:15:05,52.6,72.9,52.2,73.8,52.4,73.2,52.6,73.2,53.8,73.2,52.8,74.1,50.8,74.3,53.1,73
13:15:22,52.5,72.9,52.2,73.9,52.4,73.4,52.6,73.2,53.7,73.4,52.7,73.9,50.8,74.1,53,73
13:15:44,52.4,72.9,52.1,73.8,52.4,73.4,52.5,73.2,53.7,73.4,52.7,73.9,50.7,74.3,53,73.2
13:16:09,52.4,72.9,52.1,73.9,52.3,73.4,52.5,73.2,53.7,73.2,52.7,74.1,50.7,74.3,53,73.2
13:16:32,52.4,73,52,73.9,52.3,73.4,52.5,73.4,53.6,73.4,52.6,74.1,50.7,74.3,53,73
13:16:49,52.4,73,52,73.9,52.2,73.4,52.4,73.4,53.6,73.4,52.6,74.1,50.6,74.3,53,73.2
13:17:06,52.4,72.9,51.9,73.9,52.2,73.6,52.4,73.4,53.6,73.4,52.6,74.1,50.6,74.3,52.9,73.2
13:17:39,52.3,72.9,51.9,73.9,52.2,73.6,52.3,73.4,53.6,73.4,52.5,74.1,50.6,74.3,52.8,73.2
13:18:16,52.3,73,51.9,73.9,52.1,73.4,52.2,73.4,53.5,73.4,52.5,74.1,50.5,74.3,52.8,73.4
13:18:33,52.3,73,51.8,73.9,52.1,73.6,52.3,73.4,53.4,73.4,52.5,74.1,50.5,74.3,52.8,73.2
13:18:53,52.3,73,51.8,73.9,52.1,73.6,52.2,73.4,53.4,73.4,52.5,74.1,50.4,74.5,52.8,73.2
13:19:11,52.3,73,51.7,73.9,52.1,73.6,52.2,73.4,53.4,73.6,52.5,74.1,50.4,74.5,52.7,73.2
13:19:28,52.2,73,51.8,73.9,52,73.6,52.2,73.4,53.4,73.4,52.5,74.1,50.4,74.3,52.7,73.4
13:19:45,52.2,73,51.7,74.1,52,73.6,52.1,73.4,53.4,73.4,52.4,74.1,50.4,74.5,52.7,73.4
13:20:02,52.2,73,51.7,73.9,52,73.6,52.1,73.4,53.4,73.6,52.4,74.1,50.4,74.5,52.7,73.4
13:20:35,52.2,73,51.7,74.1,51.9,73.6,52.1,73.4,53.3,73.6,52.3,74.1,50.3,74.3,52.6,73.4
13:20:57,52.2,73,51.6,74.1,51.9,73.6,52,73.4,53.3,73.6,-1,53.1,50.3,74.5,52.6,73.4
13:21:14,52.2,73,51.6,74.1,51.9,73.6,52,73.4,53.2,73.6,52.3,74.3,50.2,74.5,52.6,73.4
13:21:32,52.1,73,51.6,74.1,51.8,73.6,52,73.4,53.2,73.6,52.3,74.3,50.2,74.5,52.5,73.4
13:21:44,52.1,73,51.5,74.1,51.8,73.6,52,73.4,53.2,73.6,52.3,74.1,50.2,74.5,52.5,73.4
13:22:01,52.1,73,-1,10.9,51.7,73.6,52,73.4,53.2,73.6,52.3,74.3,50.2,74.5,52.5,73.4
13:22:21,52.1,73,51.5,74.1,51.7,73.6,51.9,73.4,53.1,73.6,52.3,74.3,50.1,74.5,52.4,73.4
13:22:36,52.1,73,51.4,74.3,51.7,73.8,51.9,73.4,53.1,73.6,52.3,74.3,50.1,74.5,52.4,73.4
13:23:08,52.1,73,51.4,74.1,51.6,73.8,51.8,73.4,53.1,73.6,52.2,74.3,50.1,74.5,52.3,73.4
13:23:23,52.1,73,51.4,74.3,51.6,73.8,51.8,73.4,53.1,73.8,52.2,74.3,50,74.7,52.3,73.4
13:23:38,52,73,51.3,74.1,51.6,73.8,51.8,73.4,53.1,73.8,52.2,74.3,50,74.7,52.3,73.6
13:23:52,52,73,51.3,74.3,51.6,73.8,-1,52.7,53,73.8,-1,53.1,50,74.7,52.3,73.6
13:24:10,52,73.2,51.3,74.1,51.5,73.8,51.8,73.4,53,73.8,52.2,74.3,50,74.7,52.3,73.4
13:24:27,52,73.2,51.3,74.3,51.5,73.8,51.8,73.6,53,73.8,52.2,74.3,50,74.7,52.3,73.6
13:24:42,51.9,73.2,51.3,74.3,51.5,73.8,51.7,73.6,53,73.8,52.2,74.5,50,74.7,52.2,73.6
13:25:07,51.9,73.2,51.2,74.3,51.5,73.8,51.7,73.6,52.9,73.6,52.1,74.3,49.9,74.5,52.2,73.6
13:25:26,51.9,73.2,51.2,74.3,51.4,73.6,51.7,73.6,52.9,73.8,52.1,74.3,50,74.7,52.2,73.6
13:25:44,51.9,73.2,51.2,74.3,51.5,73.8,51.7,73.6,52.9,73.8,52.1,74.3,49.9,74.7,52.1,73.6
13:26:01,51.9,73.2,51.1,74.3,51.4,73.8,51.7,73.6,52.9,73.8,52.1,74.5,49.9,74.7,52.1,73.6
13:26:26,51.9,73.2,51.1,74.3,51.4,73.8,51.7,73.6,52.9,73.8,52.1,74.3,49.9,74.7,52.1,73.6
13:26:41,51.9,73.2,51.1,74.3,51.4,73.8,51.6,73.6,52.8,73.8,52.1,74.3,49.8,74.7,-1,11.1
13:27:16,51.9,73.2,51,74.3,51.3,73.8,51.5,73.6,52.8,73.8,52,74.5,49.8,74.7,52,73.6
13:27:33,51.7,73.2,50.9,74.3,51.3,73.8,51.3,73.6,52.6,73.8,51.9,74.5,49.5,74.7,51.8,73.6
13:28:08,51.6,73,50.8,74.3,50.8,73.8,51.3,73.6,52.6,73.8,51.8,74.5,49.5,74.7,51.8,73.6
13:28:30,51.6,73.2,50.8,74.3,50.6,73.8,51,73.6,52.4,73.8,51.7,74.3,49.3,74.5,51.4,73.6
13:28:58,51.4,73,50.6,74.3,50.6,73.8,50.9,73.6,52.2,73.8,51.6,74.3,49.3,74.5,51.2,73.8
13:29:17,51.3,73,50.4,74.3,50.3,73.8,50.7,73.6,52.1,73.8,51.5,74.1,49.2,74.5,51.2,73.8
13:29:40,51.2,73,50.2,74.3,50.2,73.8,50.6,73.6,51.9,73.8,51.5,74.1,49.1,74.3,51,73.8
13:30:02,51.2,73,50.1,74.1,50.2,73.8,50.5,73.6,51.7,73.8,51.4,74.1,49.1,74.3,50.9,73.6
13:30:27,51.1,73,50,74.1,49.9,73.8,50.3,73.4,51.7,73.6,51.4,74.1,49.1,74.1,50.8,73.6
13:30:52,51,72.9,49.8,73.9,49.8,73.6,50.2,73.4,51.4,73.4,51.4,73.9,49.1,73.9,50.6,73.6
13:31:37,51,72.9,49.9,73.9,49.8,73.6,50.2,73.4,51.4,73.6,51.4,73.8,49.1,73.8,50.5,73.6
13:31:54,51,72.7,49.8,73.9,49.7,73.6,50.1,73.4,51.4,73.6,51.4,73.8,49.1,73.9,50.3,73.4
13:32:14,51,72.7,49.8,73.8,49.7,73.6,50.1,73.4,51.3,73.4,51.4,73.8,49.1,73.8,50.3,73.6
13:32:29,51,72.7,49.8,73.8,49.6,73.4,50,73.2,51.3,73.4,51.4,73.6,49.2,73.8,50.2,73.4
13:32:56,51,72.7,49.7,73.6,49.6,73.4,50,73.2,51.3,73.4,51.4,73.6,49.2,73.6,50.2,73.4
13:33:08,51,72.5,49.8,73.6,49.6,73.4,50.1,73.4,51.3,73.4,51.4,73.6,49.3,73.6,50.1,73.4
13:33:28,51,72.5,49.8,73.4,49.6,73.4,50,73.2,51.2,73.2,51.5,73.6,49.3,73.6,50.1,73.4
13:33:43,51,72.5,49.8,73.6,49.6,73.2,50,73.2,51.2,73.2,51.5,73.4,49.3,73.4,50.1,73.4
13:33:58,51,72.5,49.8,73.4,49.6,73.2,50,73,51.2,73.2,51.5,73.4,49.4,73.4,50.1,73.4
13:34:18,51,72.5,49.9,73.4,49.6,73.2,50,73,51.2,73.2,51.6,73.2,49.4,73.2,50.1,73.4
13:34:37,51,72.5,49.9,73.4,49.6,73.2,50.1,73,51.2,73.2,51.6,67.5,49.5,73.2,50.1,73.2
13:34:57,51,72.3,50,73.4,49.6,73.2,50.1,72.9,51.3,73,51.7,73,49.7,73,50,73.2
13:35:27,51.1,72.3,49.9,73.4,49.6,73.2,50.1,72.9,51.2,73,51.8,73.2,49.7,73,50.1,73
13:35:54,51.1,72.3,50,73.2,49.6,73,50.1,72.9,51.2,73,51.7,73,49.6,72.9,50.1,73.2
