Time on 09 Jun 2021,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature
11:30:58,56,73.4,61,75.2,56,71.6,63,71.6,53,77,58,71.6,59,71.6,63,71.6
11:31:21,57,73.4,61,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:31:38,56,73.4,61,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:32:03,57,73.4,61,75.2,56,71.6,63,71.6,53,77,58,71.6,59,71.6,63,71.6
11:32:20,57,73.4,61,75.2,56,71.6,63,71.6,53,77,58,71.6,59,71.6,63,71.6
11:33:00,57,73.4,61,75.2,56,71.6,63,71.6,53,77,58,71.6,59,71.6,62,71.6
11:33:20,57,73.4,61,75.2,56,71.6,63,71.6,53,77,57,71.6,59,71.6,63,71.6
11:33:47,57,73.4,61,75.2,56,71.6,63,71.6,53,77,57,71.6,59,71.6,63,71.6
11:34:15,57,73.4,61,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:34:37,57,73.4,61,75.2,56,71.6,59,71.6,53,77,57,71.6,59,71.6,63,71.6
11:34:52,57,73.4,61,75.2,56,71.6,63,71.6,53,77,58,71.6,59,71.6,63,71.6
11:35:27,57,73.4,61,75.2,56,71.6,63,71.6,53,77,58,71.6,59,71.6,63,71.6
11:35:39,57,73.4,61,75.2,55,71.6,63,71.6,53,77,58,71.6,59,71.6,63,71.6
11:35:54,56,73.4,61,75.2,56,71.6,63,71.6,53,77,57,71.6,59,71.6,63,71.6
11:36:11,57,73.4,61,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:36:26,56,73.4,61,75.2,55,71.6,62,71.6,53,77,58,71.6,59,71.6,63,71.6
11:36:43,57,73.4,61,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:37:03,56,73.4,61,75.2,55,71.6,62,71.6,53,77,58,71.6,59,71.6,63,71.6
11:37:28,57,73.4,61,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:38:00,57,73.4,60,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:38:33,57,73.4,61,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:38:58,57,73.4,60,75.2,56,71.6,59,71.6,53,77,58,71.6,59,71.6,63,71.6
11:39:15,,,,,,,,,,,,,,,,
