Time,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature
13:35:57,52.3,70,53.8,69.4,51.8,70.9,51.8,70.7,53.3,70.3,52.9,70.7,51.5,70.5,52.1,70.7
13:36:17,52,70.3,53.8,69.4,51.7,70.7,51.6,70.7,53.3,70.5,52.9,70.7,51.5,70.5,52.1,70.7
13:36:49,52,70.3,53.7,69.6,51.7,70.9,51.6,70.7,53.3,70.5,52.9,70.7,51.5,70.5,52.1,70.7
13:37:01,51.7,70.5,53.6,69.6,51.7,70.9,51.6,70.7,53.4,70.5,53,70.7,51.6,70.7,52.2,70.7
13:37:19,51.6,70.7,53.6,69.6,51.7,70.7,51.6,70.7,53.3,70.5,53,70.7,51.7,70.7,52.2,70.9
13:37:36,51.4,70.9,53.7,69.8,-1,12.6,51.8,70.7,53.4,70.5,53,70.9,51.7,70.7,52.3,70.9
13:38:03,51.3,71.1,53.7,69.8,51.8,70.9,51.8,70.7,53.4,70.7,53,70.9,51.7,70.7,52.3,70.9
13:38:23,-1,51.4,53.8,69.8,51.9,70.9,52,70.7,53.5,70.7,53,70.9,51.8,70.9,52.4,70.9
13:38:48,51.2,71.6,53.8,69.8,51.9,70.9,52.2,70.7,53.5,70.7,53,71.1,51.8,71.1,52.5,70.9
13:39:05,51.1,71.6,53.8,70,52.1,70.9,52.3,70.7,53.5,70.7,53,71.1,51.9,71.1,52.6,70.9
13:39:28,51.1,71.6,53.9,70,52.1,71.1,52.5,70.7,53.6,70.9,53.1,71.1,52,71.1,52.7,70.9
13:39:45,51.2,71.8,54,70.2,52.1,70.9,52.6,70.7,53.7,70.9,53.1,71.2,52.1,71.1,52.8,71.1
13:40:05,51.2,72,54,70.2,52.3,70.9,52.8,70.9,53.7,70.9,53.2,71.2,52.2,71.2,52.8,71.1
13:40:19,51,72.3,54,70.3,52.4,70.9,53.1,70.7,53.8,70.9,53.3,71.4,52.2,71.2,52.9,70.9
13:40:39,51.1,72.5,54.1,70.3,52.5,70.9,53.1,70.9,53.8,70.9,53.4,71.4,52.2,71.4,-1,51.4
13:40:57,50.8,72.7,54.2,70.5,52.6,71.1,53.3,70.7,53.9,70.9,53.4,71.4,52.3,71.6,53.1,71.1
13:41:24,50.8,72.7,54.2,70.5,52.8,71.1,53.5,70.7,54.1,71.1,53.5,71.6,52.3,71.6,53.3,71.1
13:41:46,50.9,73,54.2,70.7,52.9,71.1,53.6,70.9,54.1,71.1,53.5,71.6,52.3,71.6,-1,51.4
13:42:04,50.8,73.2,54.3,70.5,53,71.1,53.8,70.9,54.2,71.1,53.5,71.6,-1,51.8,-1,51.4
13:42:33,50.8,73.2,54.4,70.7,-1,51.4,54,70.9,54.2,71.2,53.6,71.8,52.5,71.8,53.6,71.1
13:42:51,50.8,73.4,54.5,70.9,53.3,71.1,54.1,71.1,54.2,71.1,53.6,71.8,52.5,72,53.7,71.1
13:43:08,50.8,73.6,54.5,70.9,-1,12.4,54.3,71.1,54.3,71.2,53.6,71.8,52.5,72,53.9,71.2
13:43:28,50.6,73.8,54.5,70.9,53.5,71.2,54.5,71.1,54.3,71.2,53.6,72,52.6,72,53.9,71.1
13:43:48,50.6,73.8,54.5,71.1,53.7,71.2,54.6,71.1,54.4,71.2,53.8,72.1,52.6,72,53.9,71.2
13:44:15,50.6,73.9,54.5,71.1,53.8,71.2,54.8,71.1,54.5,71.2,53.7,72.1,52.7,72.1,54.1,71.2
13:44:35,50.3,74.3,55,71.2,53.9,71.2,54.8,71.1,54.5,71.4,53.8,72.1,52.7,72.1,-1,12.4
13:44:55,50.3,74.3,55,71.2,54,71.4,55,71.1,54.7,71.4,53.9,72.3,52.8,72.3,54.2,71.2
13:45:27,50.3,74.3,55.4,71.4,54.1,71.4,55,71.1,54.8,71.4,53.9,72.3,52.8,72.3,54.3,71.4
13:45:52,50.1,74.7,55.7,71.6,54.2,71.4,55.1,71.2,54.8,71.4,53.9,72.3,52.8,72.5,54.3,71.4
13:46:12,50,74.8,55.8,71.6,54.2,71.4,55.3,71.2,54.9,71.6,53.9,72.3,52.9,72.5,54.3,71.4
13:46:29,50,74.8,55.9,71.8,54.2,71.4,55.3,71.2,54.9,71.6,54,72.5,52.9,72.5,54.4,71.4
13:46:41,50.1,74.8,55.9,71.8,54.3,71.4,55.3,71.2,54.9,71.6,54,72.5,52.9,72.7,54.4,71.4
13:46:53,49.9,75,55.9,72,54.3,71.6,55.4,71.4,54.9,71.8,54.1,72.5,-1,11.7,54.5,71.6
13:47:18,49.8,75,55.9,71.8,54.4,71.6,55.4,71.2,55,71.8,54,72.7,52.9,72.9,54.6,71.6
13:47:46,49.9,75.2,55.9,72.1,54.4,71.6,55.6,71.4,55,71.8,54,72.7,52.9,72.9,54.6,71.6
13:48:05,49.9,75.2,55.9,72.1,54.5,71.6,55.6,71.4,55.1,72,54.1,72.7,53,72.9,54.7,71.6
13:48:18,49.7,75.4,55.8,72.1,54.6,71.8,55.6,71.4,55.2,72,54.2,72.9,52.9,72.9,54.7,71.6
13:48:32,49.6,75.4,-1,52.2,54.6,71.6,55.7,71.4,55.2,72,54.1,72.9,53,72.9,54.7,71.6
13:48:52,49.6,75.6,55.8,72.3,54.7,71.8,55.7,71.4,55.2,72,54.2,73,53,73,54.8,71.6
13:49:07,49.6,75.6,55.8,72.3,54.7,71.8,55.8,71.6,55.1,72,54.3,73,53,73.2,54.9,71.8
13:49:42,49.6,75.6,55.5,72.5,54.9,71.8,55.8,71.6,55.2,72.1,54.3,73,53,73.2,54.9,71.8
13:50:09,49.5,75.7,55.5,72.7,54.9,71.8,56,71.6,55.3,72.1,54.4,73.2,53,73.2,55,71.8
13:50:34,49.5,75.9,55.4,72.7,54.9,71.8,56,71.6,55.3,72.1,54.4,73.2,53,73.4,55,71.8
13:50:57,49.5,75.9,55.3,72.9,55,71.8,56.1,71.6,55.4,72.3,54.4,73.2,53,73.6,55.1,72
13:51:24,49.5,76.1,55.3,72.7,55.1,72,56.1,71.6,55.3,72.3,54.5,73.4,53,73.6,55.1,72
13:51:49,49.5,76.1,55.2,73,55.2,72,56.2,71.6,55.4,72.3,54.5,73.4,53,73.8,55.3,72
13:52:16,49.6,76.3,55.2,73,55.2,72,56.2,71.6,55.4,72.5,54.5,73.4,53,73.8,55.2,72
13:52:41,49.6,76.5,55.2,73,55.3,72,56.3,71.8,55.4,72.5,54.5,73.4,53,73.8,55.3,72
13:52:56,49.3,76.5,55.2,73.2,55.3,72.1,56.4,71.8,55.5,72.5,54.5,73.6,53,73.8,55.4,72.1
13:53:21,49.5,76.6,55.2,73.2,55.4,72.1,56.5,71.8,55.5,72.5,54.5,73.6,53.1,73.8,55.3,72.1
13:53:40,49.5,76.6,55.1,73.4,55.4,72.1,56.5,71.8,55.5,72.5,54.5,73.6,53,73.9,55.4,72.1
13:53:58,49.5,76.6,55.1,73.4,55.5,72.1,56.5,71.8,55.5,72.7,54.6,73.8,53,74.1,55.4,72.1
13:54:23,49.6,76.8,55.1,73.4,55.5,72.1,56.5,72,55.6,72.7,54.6,73.9,53,74.1,55.5,72.1
13:54:40,49.6,76.8,55,73.4,55.6,72.3,56.6,72,55.6,72.7,54.6,73.9,53,74.1,55.5,72.3
13:55:07,49.2,77,55,73.4,55.6,72.3,56.6,72,55.6,72.7,54.6,73.9,53,74.1,55.5,72.5
13:55:25,49.2,77,55,73.6,55.7,72.3,56.7,72,55.7,72.9,54.6,73.9,53,74.1,55.6,72.3
13:55:52,49.2,77,54.9,73.6,55.8,72.5,56.7,72,55.7,72.9,54.6,73.9,53,74.3,55.6,72.5
13:56:12,49.3,77.2,55,73.8,55.8,72.3,56.8,72.1,55.7,72.9,54.7,74.1,53,74.5,55.6,72.5
13:56:49,49.3,77.4,54.9,73.8,55.8,72.5,56.8,72.1,55.7,73,54.6,74.1,53,74.5,55.7,72.5
13:57:09,48.9,77.4,54.9,73.9,56,72.5,56.9,72.1,55.8,73,54.7,74.1,53,74.5,55.7,72.5
13:57:36,49.1,77.5,54.8,73.9,56,72.5,57,72.3,55.8,73,54.7,74.3,53,74.5,55.7,72.5
13:58:04,49.3,77.7,54.8,74.1,56.1,72.7,57,72.3,55.8,73,54.7,74.3,53,74.7,55.8,72.5
13:58:21,49.3,77.7,54.8,74.1,56.1,72.7,57,72.3,55.9,73,54.7,74.3,53,74.7,55.8,72.7
