Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
12:55:03,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12:55:13,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12:55:23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:55:43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:43,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:59:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:00:53,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:01:03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:01:33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:02:03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:03:43,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13:03:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:04:53,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13:05:03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:05:13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:05:23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:05:33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13:05:43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:05:51,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:05:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:06:01,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:06:05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:06:13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:06:17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:06:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:07:37,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:07:41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:07:53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:08:05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:08:09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:08:21,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:08:26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:08:46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:09:06,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:09:11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:09:32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:09:52,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:09:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:10:07,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:10:12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:10:32,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:11:06,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:11:40,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13:11:45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:11:50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:11:55,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:12:00,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13:12:01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:12:11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:12:21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:12:31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:12:32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:12:42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:12:43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:12:53,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:12:54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:13:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:13:06,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:13:07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:13:13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:13:14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:13:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:13:26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13:13:51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13:14:16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
13:14:17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13:14:23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
13:14:24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13:14:44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13:15:04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13:15:06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:15:08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:15:09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:15:15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:15:21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:15:22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:15:42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:16:02,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13:16:03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:16:13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:16:14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:16:15,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:16:16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:16:17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:16:23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:16:29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:16:30,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13:16:31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:16:51,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13:16:52,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:17:02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13:17:12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:17:18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:17:19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:17:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
