Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
13:38:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:38:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:38:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:38:13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:40:13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:42:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:44:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:46:14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:46:18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:46:38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:46:58,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:47:02,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:47:10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13:47:14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:47:34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:47:54,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:47:58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:48:18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:48:22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:48:38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:48:54,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:48:58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:49:10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:49:14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:49:46,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13:49:50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:49:54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:49:58,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:50:02,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:50:14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:50:18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:50:26,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:50:30,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:50:34,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:50:38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:50:54,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13:50:58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:51:10,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13:51:14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:51:18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:51:22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:51:26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:51:56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:52:26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:52:56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:53:26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:53:56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:54:26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:54:56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:55:26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:55:56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:56:26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:56:56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:57:26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:57:56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:58:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:58:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:59:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:59:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:00:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:00:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:01:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:01:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:02:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:02:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:03:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:03:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:04:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:04:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:05:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:05:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:06:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:06:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:07:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:07:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:08:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:08:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:09:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:09:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:10:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:10:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:11:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:11:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:12:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:12:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:13:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:13:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:14:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:14:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:17:28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:17:58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:18:28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:18:58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:19:28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:19:58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:20:28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:20:58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:21:28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:21:58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:22:28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:22:58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:23:28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:23:58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:24:28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:24:58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:25:28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:25:58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14:26:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:26:10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:26:12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:26:22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14:26:24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:26:30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:26:40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:26:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:26:55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14:26:57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:27:03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:27:05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:27:25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:27:45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14:28:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:28:25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:28:30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:28:32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:28:37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14:28:39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:28:44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14:28:46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:29:11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:29:36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14:29:38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:29:43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14:29:45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:30:10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:30:12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:30:17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14:30:19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:30:24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14:30:26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:30:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
