Time on 08 Jun 2021,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature
15:14:46,63,71.6,62,73.4,54,71.6,60,69.8,54,75.2,58,71.6,60,71.6,,
15:14:58,63,71.6,62,73.4,54,71.6,61,71.6,54,75.2,58,71.6,60,71.6,46,71.6
15:15:12,63,71.6,62,73.4,54,71.6,60,69.8,54,75.2,58,71.6,59,69.8,62,71.6
15:15:42,63,71.6,62,73.4,54,71.6,57,71.6,54,75.2,58,71.6,60,71.6,62,71.6
15:16:02,63,71.6,62,73.4,54,71.6,60,69.8,54,75.2,58,71.6,60,71.6,62,71.6
15:16:27,63,71.6,62,73.4,54,71.6,60,69.8,54,75.2,58,71.6,60,71.6,62,71.6
15:16:47,63,71.6,62,73.4,54,71.6,57,71.6,54,75.2,58,71.6,60,71.6,62,71.6
15:17:04,63,71.6,62,73.4,54,71.6,60,69.8,54,75.2,59,71.6,60,71.6,62,71.6
15:17:32,63,71.6,62,73.4,54,71.6,61,71.6,54,75.2,58,71.6,60,71.6,62,71.6
15:17:59,63,71.6,62,73.4,54,71.6,58,71.6,54,75.2,58,71.6,60,71.6,62,71.6
15:18:19,63,71.6,62,73.4,54,71.6,61,71.6,54,75.2,58,71.6,60,71.6,62,71.6
15:18:51,62,71.6,62,73.4,54,71.6,61,71.6,55,75.2,58,71.6,60,71.6,62,71.6
15:19:14,62,71.6,62,73.4,54,71.6,57,69.8,54,75.2,58,71.6,60,71.6,62,71.6
15:19:56,62,71.6,62,73.4,54,71.6,58,71.6,55,75.2,59,71.6,60,71.6,62,71.6
15:20:24,62,71.6,62,73.4,54,71.6,60,69.8,55,75.2,58,71.6,60,71.6,62,71.6
15:20:46,,,62,73.4,54,71.6,61,71.6,54,75.2,58,71.6,60,71.6,62,71.6
15:21:23,62,71.6,62,73.4,54,71.6,60,69.8,54,75.2,,,,,,
