Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
9:51:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:51:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:52:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:52:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:53:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:53:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:54:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:54:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:55:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:55:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:56:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:56:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:57:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:57:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:58:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:58:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:59:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:59:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:00:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:00:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:01:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:01:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:02:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:02:37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:03:07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:03:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:04:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:04:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:05:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:05:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:06:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:06:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:07:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:07:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:08:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:08:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:09:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:09:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:10:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:10:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:11:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:11:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:12:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:12:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:13:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:13:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:14:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:14:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:15:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:15:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:16:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:16:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:17:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:17:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:18:08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:18:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:19:08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:19:38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:20:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:20:18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10:20:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:20:26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10:20:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:20:31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10:20:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:20:47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:20:53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:20:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:21:05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10:21:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:21:09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10:21:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:21:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:21:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10:21:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
10:21:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10:21:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:21:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:21:50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10:21:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:22:03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10:22:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:22:07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10:22:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:22:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:23:48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10:23:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:23:52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10:23:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:24:07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:24:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:24:11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10:24:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:24:22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10:24:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10:25:03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10:25:06,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10:25:12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10:25:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
