Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
11:49:03,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:49:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:50:03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:50:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:51:03,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:51:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:52:03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:52:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:53:03,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:53:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:54:03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:54:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:55:03,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:55:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:56:03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:56:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:57:03,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:57:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:58:03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:58:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:59:03,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11:59:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:00:03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:00:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:01:03,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:01:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:02:03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:02:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:03:03,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:03:33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:04:03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:04:33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:05:03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:05:33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12:06:04,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12:06:06,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12:06:08,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
12:06:10,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
12:06:16,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
12:06:22,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:06:24,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
12:06:26,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:06:34,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:06:36,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:06:46,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
12:06:50,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0
12:06:55,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0
12:07:00,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0
12:07:05,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:07:10,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:07:15,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:07:55,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:08:25,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:08:30,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:08:35,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12:08:40,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1
12:08:45,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1
12:08:50,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1
12:09:05,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1
12:09:20,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1
12:09:25,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1
12:09:40,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1
12:09:55,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1
12:09:57,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
12:10:02,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
