Time,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
17:01:49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:02:09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:02:14,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17:02:19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17:02:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:02:39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:02:44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:03:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:03:44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17:03:49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:03:59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:04:04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:04:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:04:24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17:07:24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17:07:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17:07:39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
17:07:44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17:07:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17:08:04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17:08:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:08:24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:08:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:08:59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17:09:04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:09:24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:09:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:12:49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:16:09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17:16:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:17:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:18:14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:18:19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:19:49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:19:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:20:04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:20:14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17:20:19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:20:49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:21:19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:21:24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:21:34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17:21:40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:22:10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17:24:10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17:26:10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17:26:15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17:26:20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17:26:25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17:26:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17:26:40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
17:26:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17:26:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:26:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:27:06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:27:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:27:12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17:27:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:27:23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17:27:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:27:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:27:54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17:27:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:28:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:28:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:28:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:28:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17:29:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17:30:01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
17:30:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17:30:07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
17:30:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17:30:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17:30:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17:30:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:30:30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:30:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:30:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:30:41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17:30:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:31:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:31:42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17:31:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:31:48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:31:49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:31:50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17:31:51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17:31:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:32:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:32:22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17:32:23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17:32:24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17:32:29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17:32:30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17:32:45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:33:05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17:33:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:33:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
