Sensor Time,Motor Time,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
15:45:29,15:45:31,53.0,71.6,53.6,71.8,53.3,71.6,53.5,71.4,54.7,71.4,54.2,71.6,53.3,71.6,53.4,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:45:48,15:45:31,53.8,72.0,53.7,71.6,53.4,71.6,53.6,71.6,54.7,71.4,54.4,71.6,,,53.5,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:45:48,15:45:31,53.8,72.0,53.7,71.6,53.4,71.6,53.6,71.6,54.7,71.4,54.4,71.6,,,53.5,71.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:45:48,15:47:01,53.8,72.0,53.7,71.6,53.4,71.6,53.6,71.6,54.7,71.4,54.4,71.6,,,53.5,71.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:46:18,15:47:01,52.8,72.5,53.7,71.6,53.5,71.6,53.6,71.6,54.7,71.6,54.4,71.6,53.7,71.8,53.7,71.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:46:43,15:47:01,52.7,72.5,53.9,71.6,53.9,71.6,53.8,71.6,55.1,71.6,54.6,71.6,,,53.7,71.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:47:03,15:47:01,52.1,73.2,54.4,71.8,53.9,71.8,54.0,71.6,55.1,71.6,55.1,71.8,54.3,72.0,54.2,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:47:03,15:48:31,52.1,73.2,54.4,71.8,53.9,71.8,54.0,71.6,55.1,71.6,55.1,71.8,54.3,72.0,54.2,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:47:53,15:48:31,51.3,73.9,54.7,72.0,54.3,71.8,54.9,71.6,55.6,71.6,,72.0,54.6,72.0,54.3,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:48:28,15:48:31,51.3,73.9,54.7,72.0,54.8,71.8,54.9,71.6,55.7,71.8,55.4,72.1,54.6,72.0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:48:45,15:48:31,50.7,74.5,54.9,72.1,54.8,71.8,55.1,71.8,56.0,71.8,55.5,72.3,54.7,72.1,54.4,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:48:45,15:50:01,50.7,74.5,54.9,72.1,54.8,71.8,55.1,71.8,56.0,71.8,55.5,72.3,54.7,72.1,54.4,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:49:18,15:50:01,50.4,74.8,55.0,72.3,55.0,72.0,55.1,71.8,55.8,71.8,55.5,72.5,54.9,72.1,54.8,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:49:48,15:50:01,50.3,74.8,55.0,72.3,55.1,72.0,55.3,72.0,55.7,72.0,55.5,72.5,55.0,72.3,54.9,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:50:13,15:50:01,49.9,75.4,55.0,72.7,55.1,72.0,55.4,72.0,55.9,71.8,55.5,72.7,55.0,72.7,55.0,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:50:13,15:51:31,49.9,75.4,55.0,72.7,55.1,72.0,55.4,72.0,55.9,71.8,55.5,72.7,55.0,72.7,55.0,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:50:40,15:51:31,49.8,75.4,55.0,72.5,55.4,72.1,55.7,72.0,56.0,72.0,55.5,72.7,55.0,72.5,55.1,72.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:51:02,15:51:31,49.7,75.6,54.9,72.7,55.5,72.3,55.7,72.1,56.2,72.0,55.6,72.9,55.0,72.7,55.1,72.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:51:20,15:51:31,49.4,75.9,54.9,72.9,55.5,72.1,55.6,72.1,,,55.4,73.0,55.0,72.7,55.2,72.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:51:39,15:51:31,49.4,75.9,54.8,73.0,55.5,72.3,55.7,72.1,56.2,72.0,55.4,73.0,54.9,72.9,55.3,72.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:51:39,15:53:01,49.4,75.9,54.8,73.0,55.5,72.3,55.7,72.1,56.2,72.0,55.4,73.0,54.9,72.9,55.3,72.1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15:51:54,15:53:01,49.3,75.9,54.7,73.2,55.6,72.3,55.7,72.1,56.2,72.0,55.3,73.2,54.9,72.9,55.4,72.3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15:52:27,15:53:01,48.9,76.3,54.7,73.2,55.6,72.5,55.9,72.3,56.2,72.1,55.2,73.4,54.8,73.0,55.4,72.3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15:52:49,15:53:01,48.8,76.5,54.4,73.4,55.6,72.5,55.8,72.5,56.5,72.1,55.2,73.4,54.7,73.2,55.4,72.3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15:53:16,15:53:01,48.7,76.5,54.3,73.6,55.5,72.7,55.8,72.5,56.8,72.1,55.0,73.6,54.6,73.2,55.5,72.3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15:53:16,15:53:06,48.7,76.5,54.3,73.6,55.5,72.7,55.8,72.5,56.8,72.1,55.0,73.6,54.6,73.2,55.5,72.3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:53:16,15:53:21,48.7,76.5,54.3,73.6,55.5,72.7,55.8,72.5,56.8,72.1,55.0,73.6,54.6,73.2,55.5,72.3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:53:39,15:53:21,48.7,76.6,54.1,73.8,55.5,72.7,55.6,72.5,56.6,72.3,54.9,73.6,54.4,73.4,55.5,72.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:53:39,15:53:37,48.7,76.6,54.1,73.8,55.5,72.7,55.6,72.5,56.6,72.3,54.9,73.6,54.4,73.4,55.5,72.5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15:53:39,15:53:42,48.7,76.6,54.1,73.8,55.5,72.7,55.6,72.5,56.6,72.3,54.9,73.6,54.4,73.4,55.5,72.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:53:59,15:53:42,48.6,76.6,53.9,73.9,55.4,72.7,55.6,72.5,56.5,72.3,54.9,73.8,,,55.5,72.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:53:59,15:54:17,48.6,76.6,53.9,73.9,55.4,72.7,55.6,72.5,56.5,72.3,54.9,73.8,,,55.5,72.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15:54:26,15:54:17,48.2,76.8,53.7,74.1,55.3,72.9,55.5,72.5,56.5,72.3,54.8,73.8,54.0,73.6,55.5,72.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15:54:26,15:54:22,48.2,76.8,53.7,74.1,55.3,72.9,55.5,72.5,56.5,72.3,54.8,73.8,54.0,73.6,55.5,72.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:54:26,15:54:42,48.2,76.8,53.7,74.1,55.3,72.9,55.5,72.5,56.5,72.3,54.8,73.8,54.0,73.6,55.5,72.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:55:03,15:54:42,48.2,77.0,53.7,74.1,55.2,72.9,55.5,72.7,56.5,72.5,54.6,74.1,54.0,73.8,55.5,72.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:55:03,15:55:02,48.2,77.0,53.7,74.1,55.2,72.9,55.5,72.7,56.5,72.5,54.6,74.1,54.0,73.8,55.5,72.7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:55:03,15:55:07,48.2,77.0,53.7,74.1,55.2,72.9,55.5,72.7,56.5,72.5,54.6,74.1,54.0,73.8,55.5,72.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:55:23,15:55:07,48.2,77.0,53.6,74.1,55.0,72.9,55.5,72.9,56.6,72.5,54.5,74.1,53.9,73.8,55.4,72.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:55:23,15:55:12,48.2,77.0,53.6,74.1,55.0,72.9,55.5,72.9,56.6,72.5,54.5,74.1,53.9,73.8,55.4,72.7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15:55:23,15:55:17,48.2,77.0,53.6,74.1,55.0,72.9,55.5,72.9,56.6,72.5,54.5,74.1,53.9,73.8,55.4,72.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:55:23,15:55:52,48.2,77.0,53.6,74.1,55.0,72.9,55.5,72.9,56.6,72.5,54.5,74.1,53.9,73.8,55.4,72.7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15:55:41,15:55:52,48.1,77.0,53.5,74.3,55.0,73.0,55.4,72.9,56.5,72.5,54.4,74.1,53.7,73.8,55.4,72.7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15:55:53,15:55:52,48.1,77.0,53.3,74.3,54.9,73.2,55.4,72.9,56.3,72.5,54.3,74.1,53.7,73.8,55.4,72.7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15:55:53,15:55:57,48.1,77.0,53.3,74.3,54.9,73.2,55.4,72.9,56.3,72.5,54.3,74.1,53.7,73.8,55.4,72.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:07,15:55:57,47.9,77.0,53.3,74.3,54.8,73.2,55.1,72.9,56.4,72.9,54.3,74.1,53.4,73.9,55.3,72.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:07,15:56:12,47.9,77.0,53.3,74.3,54.8,73.2,55.1,72.9,56.4,72.9,54.3,74.1,53.4,73.9,55.3,72.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:42,15:56:12,47.8,77.0,53.0,74.5,54.7,73.2,55.1,72.9,56.3,72.7,54.2,74.3,53.4,73.9,55.3,72.9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:42,15:56:27,47.8,77.0,53.0,74.5,54.7,73.2,55.1,72.9,56.3,72.7,54.2,74.3,53.4,73.9,55.3,72.9,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15:56:42,15:56:32,47.8,77.0,53.0,74.5,54.7,73.2,55.1,72.9,56.3,72.7,54.2,74.3,53.4,73.9,55.3,72.9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
