Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
13:25:58,49.2,53.4,53.0,52.6,49.6,54.1,49.4,54.1,53.0,53.7,53.0,53.7,49.8,53.4,50.6,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:58,49.2,53.4,53.0,52.6,49.6,54.1,49.4,54.1,53.0,53.7,53.0,53.7,49.8,53.4,50.6,54.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:14,49.2,53.4,53.0,52.6,49.6,54.1,49.4,54.1,53.0,53.7,53.0,53.7,49.8,53.4,50.6,54.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:39,50.4,53.4,53.0,52.6,49.8,54.1,49.4,54.1,52.8,53.7,53.2,53.7,49.8,53.7,50.6,54.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:06,50.2,54.1,53.0,52.6,49.8,54.1,49.8,54.1,53.2,53.7,53.0,53.7,50.4,53.7,50.6,54.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:26,49.4,55.0,53.0,52.6,49.8,54.1,50.0,54.1,53.0,53.7,53.2,53.7,50.4,53.7,50.8,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:38,48.4,55.6,52.8,52.6,49.8,54.1,50.0,54.1,53.0,53.7,53.6,53.7,50.4,53.7,50.8,54.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:03,47.7,56.5,52.8,52.6,50.0,54.1,50.0,54.1,53.0,53.9,53.6,54.1,50.4,53.7,50.8,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:28,47.7,56.5,53.0,53.0,50.0,54.1,50.2,54.1,53.0,54.1,53.6,54.1,50.4,54.1,51.0,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:45,47.1,57.4,53.0,53.0,50.2,54.1,50.4,54.1,53.2,54.1,53.6,54.1,50.4,54.1,51.2,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:02,46.5,58.5,53.0,53.0,50.2,54.1,50.6,54.1,53.2,54.1,53.6,54.1,50.4,54.5,51.2,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:27,46.1,58.5,53.4,53.4,50.4,54.1,51.0,54.1,53.4,54.1,53.6,54.1,50.4,54.5,51.4,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:50,46.1,58.9,53.4,53.4,50.6,54.1,51.2,54.1,53.6,54.1,53.6,54.5,50.6,55.0,51.6,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:20,45.7,59.4,53.6,53.4,50.6,54.1,51.4,54.5,53.6,54.1,53.6,55.0,50.6,55.0,52.0,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:28,45.1,60.0,53.8,53.7,51.0,54.5,51.4,54.1,53.6,54.5,53.6,55.0,50.6,55.4,52.0,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:39,45.1,60.0,53.8,53.7,51.0,54.5,51.4,54.1,53.6,54.5,53.6,55.0,50.6,55.4,52.0,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:30:54,44.9,60.5,54.2,53.7,51.0,54.5,51.6,54.1,53.8,54.5,53.6,55.0,50.6,55.4,52.4,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:31:14,44.7,60.5,54.2,53.7,51.2,54.5,52.2,54.5,53.8,54.5,53.6,55.0,50.6,55.4,52.6,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:31:31,44.5,60.9,54.4,53.7,51.4,54.5,52.2,54.1,54.0,54.5,53.6,55.4,50.6,55.4,52.6,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:31:48,44.3,61.6,54.6,54.1,51.4,54.5,52.4,54.5,54.0,54.5,53.6,55.4,50.6,55.6,53.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:32:08,44.3,61.6,54.8,54.1,51.6,55.0,52.8,54.1,54.2,54.5,53.6,55.4,50.4,55.6,53.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:32:23,43.9,62.0,55.0,54.1,51.8,54.5,52.8,54.5,54.2,55.0,53.4,55.6,50.6,56.1,53.4,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:32:45,43.5,62.5,55.2,54.5,52.0,55.0,53.0,54.5,54.2,55.0,53.6,55.6,50.4,56.1,53.4,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:33:03,43.5,62.9,55.4,54.5,52.2,55.0,53.2,54.5,54.4,55.0,53.4,56.1,50.4,56.1,53.4,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:33:27,43.1,63.3,55.4,54.5,52.2,55.0,53.4,54.5,54.4,55.0,53.4,56.1,50.4,56.5,54.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:33:45,43.3,63.6,55.9,55.0,52.4,55.0,53.6,54.5,54.6,55.4,53.4,56.5,50.4,56.5,54.0,55.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:34:07,43.1,63.6,55.9,54.5,52.6,55.0,54.0,54.5,54.8,55.0,53.4,56.1,50.2,56.5,54.0,55.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13:34:24,42.9,64.0,55.9,55.0,52.6,55.0,54.0,54.5,54.8,55.4,53.2,56.5,50.2,57.0,54.4,55.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
