Time,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature,lamp,heater,fan,ac,Bedroom 2 to Bathroom,Bedroom 1 to Living Room,Living Room to Kitchen,Living Room to Bathroom,Bedroom 1 to Bathroom,Living Room to Outside,Bedroom 1 to Outside,Bedroom 1 Left Window,Living Room Left Window,Bedroom 2 Right Window,Kitchen Right Window,Bedroom 2 Back Window,Living Room Front Window,Kitchen Front Window,Bedroom 1 Back Window
15:16:28,49.3,73.2,49.6,73.8,49.3,73.6,49.8,73.4,51.2,73.4,51.3,73.6,49.2,73.6,49.9,73.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:16:29,49.5,73.2,49.7,73.8,49.3,73.6,49.8,73.2,51.1,73.4,51.4,73.6,49.2,73.8,50.0,73.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:16:39,49.5,73.2,49.7,73.8,49.3,73.6,49.8,73.2,51.1,73.4,51.4,73.6,49.2,73.8,50.0,73.6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15:16:41,49.5,73.2,49.7,73.8,49.3,73.6,49.8,73.2,51.1,73.4,51.4,73.6,49.2,73.8,50.0,73.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:16:42,49.5,73.2,49.7,73.8,49.3,73.6,49.8,73.2,51.1,73.4,51.4,73.6,49.2,73.8,50.0,73.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:17:05,49.6,73.0,49.7,73.6,49.3,73.6,49.8,73.4,51.1,73.4,51.4,73.6,49.2,73.6,49.9,73.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:17:11,49.7,72.9,49.7,73.6,49.3,73.6,49.8,73.2,51.1,73.2,51.4,73.4,49.3,73.4,49.9,73.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:17:40,49.7,72.9,49.7,73.6,49.3,73.6,49.8,73.2,51.1,73.2,51.4,73.4,49.3,73.4,49.9,73.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15:17:41,49.9,72.7,49.7,73.4,49.3,73.4,49.8,73.2,51.0,73.2,51.5,73.2,49.4,73.2,49.8,73.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15:17:43,49.9,72.7,49.7,73.4,49.3,73.4,49.8,73.2,51.0,73.2,51.5,73.2,49.4,73.2,49.8,73.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:17:53,49.9,72.7,49.7,73.4,49.3,73.4,49.8,73.2,51.0,73.2,51.5,73.2,49.4,73.2,49.8,73.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15:17:55,49.9,72.7,49.7,73.4,49.3,73.4,49.8,73.2,51.0,73.2,51.5,73.2,49.4,73.2,49.8,73.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:18:05,49.9,72.7,49.7,73.4,49.3,73.4,49.8,73.2,51.0,73.2,51.5,73.2,49.4,73.2,49.8,73.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:18:22,50.1,72.7,49.7,73.4,49.3,73.2,49.8,73.2,51.0,73.2,51.5,73.2,49.5,73.2,49.8,73.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:18:35,50.1,72.5,49.8,73.4,49.3,73.2,49.8,73.0,51.0,73.2,51.5,73.2,49.5,73.2,49.8,73.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:18:37,50.1,72.5,49.8,73.4,49.3,73.2,49.8,73.0,51.0,73.2,51.5,73.2,49.5,73.2,49.8,73.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:18:39,50.1,72.5,49.8,73.4,49.3,73.2,49.8,73.0,51.0,73.2,51.5,73.2,49.5,73.2,49.8,73.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15:18:47,50.2,72.5,49.8,73.4,49.3,73.2,49.8,73.0,51.1,73.2,51.6,73.2,49.5,73.0,49.8,73.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15:18:49,50.2,72.5,49.8,73.4,49.3,73.2,49.8,73.0,51.1,73.2,51.6,73.2,49.5,73.0,49.8,73.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:18:54,50.2,72.5,49.8,73.4,49.3,73.2,49.8,73.0,51.1,73.2,51.6,73.2,49.5,73.0,49.8,73.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15:19:06,50.4,72.5,49.9,73.4,49.4,73.2,49.8,73.0,51.1,73.0,51.6,73.2,49.5,73.0,49.8,73.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
