0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
9:40:18,52.6,74.8,58.0,70.7,57.1,70.3,57.9,70.2,57.8,70.7,56.1,70.9,56.5,71.1,57.3,70.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9:40:41,52.5,75.0,58.0,70.7,57.1,70.3,57.9,70.2,57.8,70.7,56.1,70.9,56.5,71.1,57.4,70.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9:40:53,52.3,75.2,58.1,70.7,57.2,70.3,58.0,70.2,57.8,70.7,56.0,71.1,56.5,71.1,57.6,70.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9:41:20,52.2,75.2,58.1,70.7,57.3,70.3,58.1,70.2,57.9,70.7,56.0,71.1,56.4,71.2,57.5,70.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9:41:43,52.2,75.4,58.3,70.7,57.3,70.3,58.2,70.2,57.9,70.7,55.9,71.2,56.4,71.2,57.7,70.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9:42:00,52.1,75.6,58.3,70.9,57.3,70.5,58.3,70.2,57.8,70.7,55.9,71.1,56.4,71.2,57.7,70.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9:42:04,52.1,75.6,58.3,70.9,57.4,70.5,58.4,70.3,57.9,70.9,55.8,71.2,56.4,71.2,57.7,70.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9:42:12,52.1,75.6,58.3,70.9,57.4,70.5,58.4,70.3,57.9,70.9,55.8,71.2,56.4,71.2,57.7,70.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:42:40,51.9,75.7,58.3,70.9,57.4,70.5,58.4,70.3,57.9,70.9,55.8,71.2,56.3,71.4,57.8,70.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:42:57,51.9,75.7,58.4,70.9,57.5,70.5,58.5,70.3,57.9,70.9,55.7,71.4,56.3,71.4,57.8,70.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:43:12,51.8,75.9,58.4,70.9,57.6,70.5,58.5,70.3,57.9,70.9,55.6,71.4,56.2,71.4,57.8,70.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:43:31,51.7,75.9,58.5,71.1,57.6,70.5,58.6,70.3,58.0,70.9,55.6,71.4,56.2,71.6,57.9,70.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:43:54,51.7,75.9,58.5,71.1,57.7,70.7,58.7,70.3,58.0,71.1,55.5,71.6,56.0,71.8,58.0,70.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:44:34,51.7,76.1,58.5,71.1,57.7,70.7,58.7,70.5,58.0,71.1,55.5,71.6,56.0,71.8,58.0,70.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:44:49,51.7,76.3,58.6,71.2,57.9,70.7,58.9,70.3,58.0,71.1,55.5,71.6,55.9,71.8,58.1,71.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:45:03,51.6,76.3,58.6,71.2,57.9,70.7,59.1,70.5,58.0,71.1,55.4,71.6,55.8,72.0,58.1,71.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:45:31,51.6,76.3,58.4,71.2,57.9,70.7,59.1,70.5,58.0,71.1,55.3,71.8,55.7,72.0,58.2,70.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:45:51,51.5,76.5,58.4,71.2,58.0,70.7,59.1,70.5,58.0,71.1,55.3,71.8,55.6,72.0,58.2,71.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:46:05,51.4,76.5,58.4,71.2,58.1,70.9,59.2,70.5,58.0,71.1,55.2,71.8,55.6,72.0,58.2,70.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:46:20,51.5,76.5,58.4,71.4,58.2,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.4,72.1,58.3,71.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:46:35,51.4,76.5,58.4,71.4,58.2,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.4,72.1,58.4,71.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:46:37,51.4,76.5,58.4,71.4,58.2,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.4,72.1,58.4,71.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9:46:39,51.4,76.5,58.4,71.4,58.2,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.4,72.1,58.4,71.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9:46:43,51.4,76.5,58.4,71.4,58.2,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.4,72.1,58.4,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9:46:49,51.4,76.5,58.4,71.4,58.2,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.4,72.1,58.4,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9:46:52,51.4,76.5,58.4,71.4,58.2,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.4,72.1,58.4,71.1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9:46:55,51.3,76.6,58.3,71.4,58.3,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.3,72.1,58.4,71.1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9:46:57,51.3,76.6,58.3,71.4,58.3,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.3,72.1,58.4,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9:47:05,51.3,76.6,58.3,71.4,58.3,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.3,72.1,58.4,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9:47:07,51.3,76.6,58.3,71.4,58.3,70.9,59.4,70.5,58.0,71.2,55.2,72.0,55.3,72.1,58.4,71.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9:47:13,51.4,76.6,58.0,71.4,58.4,70.9,59.5,70.5,58.1,71.2,55.2,72.0,55.3,72.1,58.5,71.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9:47:15,51.4,76.6,58.0,71.4,58.4,70.9,59.5,70.5,58.1,71.2,55.2,72.0,55.3,72.1,58.5,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9:47:19,51.4,76.6,58.0,71.4,58.4,70.9,59.5,70.5,58.1,71.2,55.2,72.0,55.3,72.1,58.5,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:47:21,51.4,76.6,58.0,71.4,58.4,70.9,59.5,70.5,58.1,71.2,55.2,72.0,55.3,72.1,58.5,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:47:22,51.4,76.6,58.0,71.4,58.4,70.9,59.5,70.5,58.1,71.2,55.2,72.0,55.3,72.1,58.5,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:47:23,51.4,76.6,58.3,71.4,58.4,70.9,59.6,70.5,58.1,71.2,55.5,72.0,53.7,72.1,58.4,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:47:25,51.4,76.6,58.3,71.4,58.4,70.9,59.6,70.5,58.1,71.2,55.5,72.0,53.7,72.1,58.4,71.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
9:47:27,51.4,76.6,58.3,71.4,58.4,70.9,59.6,70.5,58.1,71.2,55.5,72.0,53.7,72.1,58.4,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:47:35,51.4,76.6,58.3,71.4,58.4,70.9,59.6,70.5,58.1,71.2,55.5,72.0,53.7,72.1,58.4,71.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
9:47:37,51.4,76.6,58.3,71.4,58.4,70.9,59.6,70.5,58.1,71.2,55.5,72.0,53.7,72.1,58.4,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:47:39,51.4,76.6,58.3,71.4,58.4,70.9,59.6,70.5,58.1,71.2,55.5,72.0,53.7,72.1,58.4,71.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
9:47:51,51.4,76.6,58.4,71.6,58.4,70.9,59.6,70.7,58.1,71.2,55.7,72.1,53.3,72.1,58.4,71.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
9:48:09,51.4,76.8,58.4,71.6,58.4,70.9,59.6,70.5,58.1,71.2,55.2,72.1,53.1,72.1,58.3,71.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
9:48:11,51.4,76.8,58.4,71.6,58.4,70.9,59.6,70.5,58.1,71.2,55.2,72.1,53.1,72.1,58.3,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:48:14,51.4,76.8,58.4,71.6,58.4,70.9,59.6,70.5,58.1,71.2,55.2,72.1,53.1,72.1,58.3,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:48:17,51.2,76.8,58.4,71.6,58.5,71.1,59.7,70.5,58.1,71.2,55.1,72.1,53.0,72.1,58.0,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:48:23,51.2,76.8,58.4,71.6,58.5,71.1,59.7,70.5,58.1,71.2,55.1,72.1,53.0,72.1,58.0,71.1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
9:48:25,51.2,76.8,58.4,71.6,58.5,71.1,59.7,70.5,58.1,71.2,55.1,72.1,53.0,72.1,58.0,71.1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
9:48:26,51.2,76.8,58.4,71.6,58.5,71.1,59.7,70.5,58.1,71.2,55.1,72.1,53.0,72.1,58.0,71.1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
9:48:27,51.0,76.8,58.4,71.6,58.5,71.1,59.7,70.7,58.2,71.4,55.2,72.3,52.9,72.1,58.2,71.1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
9:48:29,51.0,76.8,58.4,71.6,58.5,71.1,59.7,70.7,58.2,71.4,55.2,72.3,52.9,72.1,58.2,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:48:31,51.0,76.8,58.4,71.6,58.5,71.1,59.7,70.7,58.2,71.4,55.2,72.3,52.9,72.1,58.2,71.1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9:48:35,51.0,76.8,58.4,71.6,58.5,71.1,59.7,70.7,58.2,71.4,55.2,72.3,52.9,72.1,58.2,71.1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9:48:37,51.0,76.8,58.4,71.6,58.5,71.1,59.7,70.7,58.2,71.4,55.2,72.3,52.9,72.1,58.2,71.1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9:48:38,51.0,76.8,58.4,71.6,58.5,71.1,59.7,70.7,58.2,71.4,55.2,72.3,52.9,72.1,58.2,71.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9:48:39,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9:48:41,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9:48:45,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9:48:47,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9:48:49,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:48:53,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9:48:55,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:48:59,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:49:03,51.1,76.8,58.3,71.6,58.7,71.1,59.7,70.7,58.3,71.4,55.1,72.3,53.7,72.1,58.1,71.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:49:07,51.2,76.8,58.3,71.6,58.7,71.1,60.0,70.7,58.2,71.6,54.8,72.3,54.7,72.3,57.8,71.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:49:23,51.2,76.8,58.3,71.6,58.7,71.1,60.0,70.7,58.2,71.6,54.8,72.3,54.7,72.3,57.8,71.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:49:37,51.0,76.8,57.9,71.8,58.7,71.1,60.1,70.7,58.2,71.6,55.1,72.3,55.1,72.3,57.9,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:50:07,51.0,76.8,57.9,71.8,58.7,71.1,60.1,70.7,58.2,71.6,55.1,72.3,55.1,72.3,57.9,71.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:50:11,51.0,76.8,57.9,71.8,58.7,71.1,60.1,70.7,58.2,71.6,55.1,72.3,55.1,72.3,57.9,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:50:28,50.9,76.8,58.0,71.8,58.8,71.1,60.1,70.7,58.2,71.6,55.4,72.3,55.2,72.5,57.9,71.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:50:37,51.0,77.0,58.6,71.8,58.8,71.1,60.1,70.7,58.2,71.6,55.7,72.3,55.4,72.5,57.9,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:50:45,51.0,77.0,58.6,71.8,58.8,71.1,60.1,70.7,58.2,71.6,55.7,72.3,55.4,72.5,57.9,71.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:51:07,51.2,77.0,58.4,72.0,58.8,71.1,60.0,70.7,58.3,71.6,55.7,72.5,55.4,72.7,57.9,71.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:51:12,51.2,77.0,58.4,72.0,58.8,71.1,60.0,70.7,58.3,71.6,55.7,72.5,55.4,72.7,57.9,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:51:37,51.1,77.0,58.8,72.0,58.9,71.1,60.1,70.7,58.2,71.6,56.0,72.5,55.6,72.7,57.9,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:52:02,51.3,77.0,58.8,72.0,58.9,71.1,60.1,70.7,58.3,71.6,56.3,72.7,55.7,72.7,57.9,71.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:52:07,51.3,77.0,58.5,72.1,59.0,71.2,60.2,70.9,58.3,71.6,56.4,72.7,55.8,72.7,58.0,71.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:52:22,51.3,77.0,58.5,72.1,59.0,71.2,60.2,70.9,58.3,71.6,56.4,72.7,55.8,72.7,58.0,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:52:37,51.3,77.2,58.7,72.1,59.0,71.2,60.2,70.9,58.3,71.8,56.4,72.7,56.0,72.7,58.0,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:52:47,51.3,77.2,58.7,72.1,59.0,71.2,60.2,70.9,58.3,71.8,56.4,72.7,56.0,72.7,58.0,71.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:53:07,51.5,77.2,58.7,72.1,59.0,71.2,60.2,70.9,58.3,71.8,56.6,72.9,56.0,72.9,58.0,71.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:53:09,51.5,77.2,58.7,72.1,59.0,71.2,60.2,70.9,58.3,71.8,56.6,72.9,56.0,72.9,58.0,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:53:34,51.4,77.2,58.6,72.1,59.1,71.2,60.2,70.9,58.3,71.8,56.6,72.9,56.1,72.9,58.1,71.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:53:37,51.4,77.4,58.7,72.3,59.0,71.2,60.3,70.9,58.3,71.8,56.7,72.9,56.1,72.9,58.2,71.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:53:49,51.4,77.4,58.7,72.3,59.0,71.2,60.3,70.9,58.3,71.8,56.7,72.9,56.1,72.9,58.2,71.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:54:07,51.3,77.4,58.7,72.3,59.1,71.2,60.3,70.9,58.3,71.8,56.7,72.9,56.2,73.0,58.2,71.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:54:16,51.3,77.4,58.7,72.3,59.1,71.2,60.3,70.9,58.3,71.8,56.7,72.9,56.2,73.0,58.2,71.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:54:31,51.3,77.4,58.6,72.3,59.1,71.2,60.4,71.1,58.3,72.0,56.8,73.0,56.2,73.0,58.2,71.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:54:37,51.3,77.4,58.8,72.3,59.2,71.4,60.4,71.1,58.3,71.8,56.8,73.0,56.2,73.0,58.3,71.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:54:53,51.3,77.4,58.8,72.3,59.2,71.4,60.4,71.1,58.3,71.8,56.8,73.0,56.2,73.0,58.3,71.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:55:07,51.2,77.5,58.7,72.5,59.2,71.4,60.4,71.1,58.3,71.8,56.8,73.0,56.3,73.0,58.3,71.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:55:11,51.2,77.5,58.7,72.5,59.2,71.4,60.4,71.1,58.3,71.8,56.8,73.0,56.3,73.0,58.3,71.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:55:28,51.2,77.5,58.6,72.5,59.2,71.4,60.4,71.1,58.4,72.0,56.8,73.0,56.3,73.2,58.4,71.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:55:37,51.2,77.5,58.8,72.5,59.2,71.2,60.5,71.1,58.4,72.0,56.9,73.0,56.3,73.2,58.4,71.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:55:43,51.2,77.5,58.8,72.5,59.2,71.2,60.5,71.1,58.4,72.0,56.9,73.0,56.3,73.2,58.4,71.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:56:02,51.4,77.5,58.9,72.5,59.3,71.4,60.5,71.1,58.4,72.0,56.9,73.0,56.4,73.2,58.4,71.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:56:07,51.3,77.7,58.7,72.5,59.4,71.4,60.5,71.1,58.4,72.0,56.9,73.2,56.4,73.2,58.5,71.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:56:25,51.3,77.7,58.7,72.5,59.4,71.4,60.5,71.1,58.4,72.0,56.9,73.2,56.4,73.2,58.5,71.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:56:37,51.3,77.7,58.7,72.7,59.4,71.4,60.6,71.1,58.4,72.0,57.0,73.2,56.4,73.2,58.5,71.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:56:42,51.3,77.7,58.7,72.7,59.4,71.4,60.6,71.1,58.4,72.0,57.0,73.2,56.4,73.2,58.5,71.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:57:07,51.2,77.7,58.7,72.5,59.4,71.4,60.6,71.1,58.4,72.0,57.0,73.2,56.4,73.4,58.5,71.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:57:09,51.2,77.7,58.7,72.5,59.4,71.4,60.6,71.1,58.4,72.0,57.0,73.2,56.4,73.4,58.5,71.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9:57:34,51.1,77.7,58.5,72.7,59.5,71.6,60.6,71.1,58.4,72.0,57.0,73.2,56.5,73.4,58.6,71.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
